"CHOICE","CAR_TT","TRAIN_TT","SM_TT","CAR_CO","TRAIN_CO","SM_CO","AGE","GA","SM_SEATS","LUGGAGE"
3,56,103,31,35,50,63,1,0,0,0
3,91,126,71,40,62,76,3,0,0,0
3,91,114,68,52,62,71,3,0,0,0
3,91,149,75,32,62,90,3,0,0,0
3,56,114,71,32,52,80,3,0,0,0
3,70,149,71,52,47,53,3,0,0,0
3,70,126,68,32,47,70,3,0,0,0
3,56,114,75,40,62,90,3,0,0,0
3,70,114,75,40,47,58,3,0,0,0
3,56,149,68,40,52,65,3,0,0,0
3,91,145,90,40,64,80,3,0,0,0
2,91,138,87,52,64,76,3,0,0,0
3,91,159,94,32,64,90,3,0,0,0
3,56,138,90,32,53,80,3,0,0,0
2,70,159,90,52,48,57,3,0,0,0
3,70,145,87,32,48,71,3,0,0,0
3,56,138,94,40,64,90,3,0,0,0
2,70,138,94,40,48,62,3,0,0,0
2,56,159,87,40,53,68,3,0,0,0
2,117,92,37,55,84,98,4,0,0,0
2,117,85,34,71,84,91,4,0,0,0
3,117,106,41,44,84,111,4,0,0,0
1,72,85,37,44,70,98,4,0,0,0
2,90,106,37,71,63,76,4,0,0,0
3,90,92,34,44,63,91,4,0,0,0
3,72,85,41,55,84,111,4,0,0,0
1,90,85,41,55,63,80,4,0,0,0
2,72,106,34,55,70,86,4,0,0,0
2,273,200,71,120,148,165,1,0,0,1
2,273,182,63,156,148,156,1,0,0,1
3,273,236,81,96,148,198,1,0,0,1
3,168,182,71,96,123,172,1,0,0,1
2,210,236,71,156,111,128,1,0,0,1
2,210,200,63,96,111,156,1,0,0,1
3,168,182,81,120,148,198,1,0,0,1
2,210,182,81,120,111,132,1,0,0,1
2,168,236,63,120,123,144,1,0,0,1
3,100,130,60,60,100,103,2,0,0,1
2,130,103,63,48,75,86,2,0,0,1
3,80,130,67,48,75,90,2,0,0,1
2,130,112,67,78,75,90,2,0,0,1
3,80,112,67,78,83,91,2,0,0,1
2,130,103,67,60,83,91,2,0,0,1
3,100,103,63,48,100,108,2,0,0,1
3,100,103,60,78,83,95,2,0,0,1
3,100,112,67,78,100,123,2,0,0,1
2,130,119,64,70,91,103,3,0,0,1
2,130,108,61,91,91,98,3,0,0,1
3,130,141,68,56,91,116,3,0,0,1
3,80,108,64,56,76,103,3,0,0,1
2,100,141,64,91,68,80,3,0,0,1
3,100,119,61,56,68,95,3,0,0,1
3,80,108,68,70,91,116,3,0,0,1
2,100,108,68,70,68,86,3,0,0,1
2,80,141,61,70,76,91,3,0,0,1
3,140,191,103,95,103,103,3,0,0,1
3,182,146,106,76,77,86,3,0,0,1
3,112,191,110,76,77,90,3,0,0,1
2,182,161,110,123,77,90,3,0,0,1
3,112,161,110,123,86,91,3,0,0,1
2,182,146,110,95,86,91,3,0,0,1
3,140,146,106,76,103,106,3,0,0,1
2,140,146,103,123,86,95,3,0,0,1
3,140,161,110,123,103,116,3,0,0,1
2,65,54,30,30,40,50,2,0,0,0
2,65,51,28,39,40,45,2,0,0,0
3,65,61,32,24,40,62,2,0,0,0
3,40,51,30,24,33,52,2,0,0,0
2,50,61,30,39,30,37,2,0,0,0
3,50,54,28,24,30,45,2,0,0,0
3,40,51,32,30,40,62,2,0,0,0
2,50,51,32,30,30,38,2,0,0,0
2,40,61,28,30,33,42,2,0,0,0
2,221,189,81,135,133,149,3,0,0,0
2,221,171,75,175,133,144,3,0,0,0
2,221,225,89,108,133,172,3,0,0,0
2,136,171,81,108,111,149,3,0,0,0
2,170,225,81,175,100,114,3,0,0,0
2,170,189,75,108,100,139,3,0,0,0
3,136,171,89,135,133,172,3,0,0,0
3,170,171,89,135,100,123,3,0,0,0
2,136,225,75,135,111,132,3,0,0,0
3,170,227,91,88,106,123,2,0,0,1
2,221,227,83,143,106,144,2,0,0,1
2,221,227,77,110,95,132,2,0,0,1
2,136,173,77,143,95,132,2,0,0,1
2,221,191,77,88,106,128,2,0,0,1
2,136,191,83,110,95,111,2,0,0,1
3,136,191,77,88,127,139,2,0,0,1
2,136,227,83,143,127,144,2,0,0,1
2,170,191,83,110,106,144,2,0,0,1
2,221,167,112,110,130,139,3,0,0,1
2,221,151,109,143,130,132,3,0,0,1
3,221,198,116,88,130,156,3,0,0,1
3,136,151,112,88,108,132,3,0,0,1
2,170,198,112,143,97,108,3,0,0,1
3,170,167,109,88,97,123,3,0,0,1
2,136,151,116,110,130,156,3,0,0,1
2,170,151,116,110,97,111,3,0,0,1
2,136,198,109,110,108,123,3,0,0,1
2,299,388,280,165,193,210,3,0,0,0
2,299,355,274,214,193,198,3,0,0,0
3,299,454,288,132,193,231,3,0,0,0
3,184,355,280,132,161,198,3,0,0,0
2,230,454,280,214,145,161,3,0,0,0
3,230,388,274,132,145,182,3,0,0,0
3,184,355,288,165,193,231,3,0,0,0
2,230,355,288,165,145,165,3,0,0,0
3,184,454,274,165,161,182,3,0,0,0
3,70,118,51,32,53,63,5,0,0,0
3,91,118,47,52,53,80,5,0,0,0
1,91,118,44,40,48,71,5,0,0,0
3,56,94,44,52,48,71,5,0,0,0
3,91,102,44,32,53,68,5,0,0,0
2,56,102,47,40,48,57,5,0,0,0
3,56,102,44,32,64,76,5,0,0,0
3,56,118,47,52,64,80,5,0,0,0
3,70,102,47,40,53,80,5,0,0,0
2,110,146,55,64,80,90,3,0,0,0
2,143,146,49,104,80,106,3,0,0,0
2,143,146,44,80,72,99,3,0,0,0
2,88,114,44,104,72,99,3,0,0,0
2,143,125,44,64,80,91,3,0,0,0
3,88,125,49,80,72,83,3,0,0,0
3,88,125,44,64,96,99,3,0,0,0
3,88,146,49,104,96,106,3,0,0,0
3,110,125,49,80,80,106,3,0,0,0
2,200,1022,785,130,137,144,4,0,0,0
2,260,788,790,104,103,114,4,0,0,0
2,160,1022,796,104,103,123,4,0,0,0
2,260,866,796,169,103,123,4,0,0,0
2,160,866,796,169,114,128,4,0,0,0
2,260,788,796,130,114,128,4,0,0,0
2,200,788,790,104,137,149,4,0,0,0
2,200,788,785,169,114,128,4,0,0,0
2,200,866,796,169,137,165,4,0,0,0
3,130,175,120,60,89,90,2,0,0,0
2,130,160,117,78,89,88,2,0,0,0
3,130,205,124,48,89,97,2,0,0,0
3,80,160,120,48,74,88,2,0,0,0
2,100,205,120,78,67,74,2,0,0,0
3,100,175,117,48,67,81,2,0,0,0
3,80,160,124,60,89,97,2,0,0,0
3,100,160,124,60,67,76,2,0,0,0
3,80,205,117,60,74,81,2,0,0,0
2,190,236,81,132,105,118,2,0,0,0
2,247,236,71,214,105,146,2,0,0,0
2,247,236,63,165,94,133,2,0,0,0
3,152,182,63,214,94,133,2,0,0,0
2,247,200,63,132,105,122,2,0,0,0
3,152,200,71,165,94,109,2,0,0,0
3,152,200,63,132,126,133,2,0,0,0
3,152,236,71,214,126,140,2,0,0,0
2,190,200,71,165,105,146,2,0,0,0
2,40,61,32,24,29,34,3,0,0,0
2,52,61,30,39,29,44,3,0,0,0
2,52,61,28,30,26,38,3,0,0,0
2,32,51,28,39,26,38,3,0,0,0
2,52,54,28,24,29,36,3,0,0,0
2,32,54,30,30,26,32,3,0,0,0
2,32,54,28,24,35,38,3,0,0,0
2,32,61,30,39,35,42,3,0,0,0
2,40,54,30,30,29,44,3,0,0,0
2,210,236,63,125,126,133,2,0,0,0
2,273,182,71,100,94,109,2,0,0,0
2,168,236,81,100,94,112,2,0,0,0
2,273,200,81,162,94,112,2,0,0,0
2,168,200,81,162,105,118,2,0,0,0
2,273,182,81,125,105,118,2,0,0,0
2,210,182,71,100,126,140,2,0,0,0
2,210,182,63,162,105,122,2,0,0,0
2,210,200,81,162,126,168,2,0,0,0
3,40,61,32,28,29,34,4,0,0,0
2,52,61,30,45,29,44,4,0,0,0
2,52,61,28,35,26,38,4,0,0,0
3,32,51,28,45,26,38,4,0,0,0
2,52,54,28,28,29,36,4,0,0,0
3,32,54,30,35,26,32,4,0,0,0
3,32,54,28,28,35,38,4,0,0,0
3,32,61,30,45,35,42,4,0,0,0
3,40,54,30,35,29,44,4,0,0,0
3,170,303,153,110,108,118,4,0,0,1
2,221,249,159,88,81,94,4,0,0,1
3,136,303,167,88,81,99,4,0,0,1
2,221,267,167,143,81,99,4,0,0,1
3,136,267,167,143,90,105,4,0,0,1
2,221,249,167,110,90,105,4,0,0,1
3,170,249,159,88,108,122,4,0,0,1
2,170,249,153,143,90,109,4,0,0,1
2,170,267,167,143,108,146,4,0,0,1
2,130,129,74,70,82,90,2,0,0,1
2,130,116,71,91,82,84,2,0,0,1
2,130,155,78,56,82,105,2,0,0,1
3,80,116,74,56,68,90,2,0,0,1
2,100,155,74,91,61,71,2,0,0,1
2,100,129,71,56,61,84,2,0,0,1
2,80,116,78,70,82,105,2,0,0,1
3,100,116,78,70,61,74,2,0,0,1
2,80,155,71,70,68,78,2,0,0,1
3,60,119,93,24,36,56,2,0,0,0
2,78,119,90,39,36,68,2,0,0,0
2,78,119,88,30,32,60,2,0,0,0
3,48,92,88,39,32,60,2,0,0,0
2,78,101,88,24,36,58,2,0,0,0
3,48,101,90,30,32,50,2,0,0,0
3,48,101,88,24,43,65,2,0,0,0
3,48,119,90,39,43,68,2,0,0,0
3,60,101,90,30,36,68,2,0,0,0
2,110,168,61,75,82,84,3,0,0,0
2,143,129,66,60,61,71,3,0,0,0
3,88,168,72,60,61,76,3,0,0,0
2,143,142,72,97,61,76,3,0,0,0
2,88,142,72,97,68,76,3,0,0,0
2,143,129,72,75,68,76,3,0,0,0
2,110,129,66,60,82,90,3,0,0,0
2,110,129,61,97,68,81,3,0,0,0
3,110,142,72,97,82,105,3,0,0,0
2,170,277,141,100,90,105,3,0,0,0
2,221,277,133,162,90,127,3,0,0,0
2,221,277,127,125,81,118,3,0,0,0
2,136,223,127,162,81,118,3,0,0,0
2,221,241,127,100,90,109,3,0,0,0
2,136,241,133,125,81,94,3,0,0,0
2,136,241,127,100,108,118,3,0,0,0
2,136,277,133,162,108,122,3,0,0,0
2,170,241,133,125,90,127,3,0,0,0
2,170,227,89,84,90,105,3,0,0,0
2,221,227,81,136,90,122,3,0,0,0
2,221,227,75,105,81,112,3,0,0,0
2,136,170,75,136,81,112,3,0,0,0
2,221,189,75,84,90,109,3,0,0,0
2,136,189,81,105,81,94,3,0,0,0
2,136,189,75,84,108,118,3,0,0,0
2,136,227,81,136,108,122,3,0,0,0
2,170,189,81,105,90,122,3,0,0,0
2,70,103,38,36,42,50,3,0,0,0
2,91,103,34,58,42,65,3,0,0,0
2,91,103,31,45,38,58,3,0,0,0
2,56,82,31,58,38,58,3,0,0,0
2,91,89,31,36,42,54,3,0,0,0
2,56,89,34,45,38,44,3,0,0,0
2,56,89,31,36,50,58,3,0,0,0
2,56,103,34,58,50,65,3,0,0,0
2,70,89,34,45,42,65,3,0,0,0
2,200,275,131,108,105,112,4,0,0,0
2,260,275,123,175,105,137,4,0,0,0
2,260,275,117,135,94,127,4,0,0,0
2,160,209,117,175,94,127,4,0,0,0
2,260,231,117,108,105,122,4,0,0,0
2,160,231,123,135,94,109,4,0,0,0
2,160,231,117,108,126,133,4,0,0,0
2,160,275,123,175,126,137,4,0,0,0
2,200,231,123,135,105,137,4,0,0,0
2,234,216,108,115,116,133,3,0,0,0
2,234,199,102,149,116,122,3,0,0,0
3,234,250,116,92,116,150,3,0,0,0
3,144,199,108,92,97,133,3,0,0,0
2,180,250,108,149,87,99,3,0,0,0
2,180,216,102,92,87,122,3,0,0,0
2,144,199,116,115,116,150,3,0,0,0
2,180,199,116,115,87,105,3,0,0,0
3,144,250,102,115,97,112,3,0,0,0
2,120,169,85,70,89,92,3,0,0,0
2,156,130,88,56,67,76,3,0,0,0
3,96,169,92,56,67,78,3,0,0,0
2,156,143,92,91,67,78,3,0,0,0
3,96,143,92,91,74,81,3,0,0,0
2,156,130,92,70,74,81,3,0,0,0
2,120,130,88,56,89,94,3,0,0,0
2,120,130,85,91,74,84,3,0,0,0
2,120,143,92,91,89,109,3,0,0,0
2,180,265,116,105,110,118,3,0,0,1
2,234,212,122,84,83,97,3,0,0,1
3,144,265,130,84,83,105,3,0,0,1
2,234,230,130,136,83,105,3,0,0,1
3,144,230,130,136,92,105,3,0,0,1
2,234,212,130,105,92,105,3,0,0,1
2,180,212,122,84,110,127,3,0,0,1
2,180,212,116,136,92,109,3,0,0,1
2,180,230,130,136,110,146,3,0,0,1
3,90,118,42,60,78,81,3,0,0,0
2,117,91,45,48,58,68,3,0,0,0
3,72,118,49,48,58,71,3,0,0,0
2,117,100,49,78,58,71,3,0,0,0
3,72,100,49,78,65,71,3,0,0,0
2,117,91,49,60,65,71,3,0,0,0
3,90,91,45,48,78,84,3,0,0,0
2,90,91,42,78,65,76,3,0,0,0
2,90,100,49,78,78,97,3,0,0,0
2,190,230,123,124,90,97,3,0,0,0
2,247,230,117,201,90,112,3,0,0,0
2,247,230,112,155,81,105,3,0,0,0
3,152,175,112,201,81,105,3,0,0,0
2,247,193,112,124,90,99,3,0,0,0
2,152,193,117,155,81,90,3,0,0,0
3,152,193,112,124,108,109,3,0,0,0
3,152,230,117,201,108,112,3,0,0,0
2,190,193,117,155,90,112,3,0,0,0
3,169,127,72,70,184,194,3,0,0,0
2,169,114,69,91,184,184,3,0,0,0
3,169,152,76,56,184,218,3,0,0,0
3,104,114,72,56,153,189,3,0,0,0
2,130,152,72,91,138,153,3,0,0,0
3,130,127,69,56,138,181,3,0,0,0
3,104,114,76,70,184,218,3,0,0,0
3,130,114,76,70,138,162,3,0,0,0
3,104,152,69,70,153,169,3,0,0,0
3,182,154,99,95,200,218,3,0,0,0
2,182,140,96,123,200,210,3,0,0,0
3,182,183,103,76,200,237,3,0,0,0
3,112,140,99,76,167,210,3,0,0,0
2,140,183,99,123,150,169,3,0,0,0
3,140,154,96,76,150,194,3,0,0,0
3,112,140,103,95,200,237,3,0,0,0
3,140,140,103,95,150,176,3,0,0,0
3,112,183,96,95,167,184,3,0,0,0
3,140,255,176,64,153,162,3,0,0,1
3,182,255,172,104,153,176,3,0,0,1
3,182,255,169,80,138,167,3,0,0,1
3,112,198,169,104,138,167,3,0,0,1
3,182,217,169,64,153,162,3,0,0,1
3,112,217,172,80,138,153,3,0,0,1
3,112,217,169,64,184,181,3,0,0,1
3,112,255,172,104,184,184,3,0,0,1
3,140,217,172,80,153,176,3,0,0,1
2,234,197,121,110,211,225,3,0,0,1
2,234,178,116,143,211,218,3,0,0,1
3,234,234,127,88,211,254,3,0,0,1
3,144,178,121,88,176,225,3,0,0,1
2,180,234,121,143,158,181,3,0,0,1
3,180,197,116,88,158,210,3,0,0,1
3,144,178,127,110,211,254,3,0,0,1
2,180,178,127,110,158,184,3,0,0,1
2,144,234,116,110,176,198,3,0,0,1
2,170,209,62,110,211,225,2,0,0,0
2,221,159,68,88,158,184,2,0,0,0
3,136,209,76,88,158,194,2,0,0,0
2,221,176,76,143,158,194,2,0,0,0
3,136,176,76,143,176,198,2,0,0,0
2,221,159,76,110,176,198,2,0,0,0
3,170,159,68,88,211,245,2,0,0,0
2,170,159,62,143,176,218,2,0,0,0
3,170,176,76,143,211,281,2,0,0,0
2,160,225,139,105,221,225,3,0,0,0
2,208,179,142,84,166,184,3,0,0,0
3,128,225,146,84,166,189,3,0,0,0
2,208,194,146,136,166,189,3,0,0,0
3,128,194,146,136,184,198,3,0,0,0
2,208,179,146,105,184,198,3,0,0,0
2,160,179,142,84,221,237,3,0,0,0
3,160,179,139,136,184,210,3,0,0,0
2,160,194,146,136,221,254,3,0,0,0
2,221,164,56,135,211,237,3,0,0,0
2,221,150,50,175,211,225,3,0,0,0
2,221,193,64,108,211,281,3,0,0,0
2,136,150,56,108,176,245,3,0,0,0
2,170,193,56,175,158,181,3,0,0,0
2,170,164,50,108,158,225,3,0,0,0
2,136,150,64,135,211,281,3,0,0,0
2,170,150,64,135,158,194,3,0,0,0
2,136,193,50,135,176,210,3,0,0,0
3,90,150,78,60,145,162,4,0,0,0
3,117,129,81,48,109,136,4,0,0,0
3,72,150,85,48,109,142,4,0,0,0
3,117,136,85,78,109,142,4,0,0,0
3,72,136,85,78,121,142,4,0,0,0
3,117,129,85,60,121,142,4,0,0,0
3,90,129,81,48,145,169,4,0,0,0
3,90,129,78,78,121,153,4,0,0,0
3,90,136,85,78,145,194,4,0,0,0
3,130,229,133,80,170,167,4,0,0,0
2,169,172,136,64,128,142,4,0,0,0
3,104,229,140,64,128,142,4,0,0,0
2,169,191,140,104,128,142,4,0,0,0
3,104,191,140,104,142,147,4,0,0,0
2,169,172,140,80,142,147,4,0,0,0
3,130,172,136,64,170,169,4,0,0,0
3,130,172,133,104,142,153,4,0,0,0
3,130,191,140,104,170,189,4,0,0,0
3,170,230,112,110,217,218,3,0,0,0
2,221,175,117,88,163,181,3,0,0,0
3,136,230,123,88,163,184,3,0,0,0
2,221,193,123,143,163,184,3,0,0,0
3,136,193,123,143,181,194,3,0,0,0
2,221,175,123,110,181,194,3,0,0,0
3,170,175,117,88,217,225,3,0,0,0
2,170,175,112,143,181,198,3,0,0,0
3,170,193,123,143,217,254,3,0,0,0
3,220,344,112,185,270,293,4,0,0,0
3,286,260,121,148,202,237,4,0,0,0
3,176,344,133,148,202,245,4,0,0,0
2,286,288,133,240,202,245,4,0,0,0
2,176,288,133,240,225,254,4,0,0,0
2,286,260,133,185,225,254,4,0,0,0
3,220,260,121,148,270,310,4,0,0,0
2,220,260,112,240,225,274,4,0,0,0
3,220,288,133,240,270,366,4,0,0,0
3,220,318,170,92,218,237,3,0,0,1
2,286,318,162,149,218,281,3,0,0,1
2,286,318,156,115,196,266,3,0,0,1
3,176,238,156,149,196,266,3,0,0,1
3,286,265,156,92,218,245,3,0,0,1
3,176,265,162,115,196,218,3,0,0,1
3,176,265,156,92,262,274,3,0,0,1
3,176,318,162,149,262,281,3,0,0,1
3,220,265,162,115,218,281,3,0,0,1
3,90,147,115,48,111,121,3,0,0,1
2,117,147,113,78,111,142,3,0,0,1
2,117,147,111,60,100,130,3,0,0,1
3,72,113,111,78,100,130,3,0,0,1
3,117,124,111,48,111,130,3,0,0,1
2,72,124,113,60,100,111,3,0,0,1
3,72,124,111,48,133,142,3,0,0,1
3,72,147,113,78,133,147,3,0,0,1
3,90,124,113,60,111,142,3,0,0,1
3,210,228,93,88,184,210,3,0,0,1
2,273,228,85,143,184,254,3,0,0,1
2,273,228,79,110,166,237,3,0,0,1
3,168,176,79,143,166,237,3,0,0,1
2,273,193,79,88,184,218,3,0,0,1
3,168,193,85,110,166,189,3,0,0,1
3,168,193,79,88,221,237,3,0,0,1
3,168,228,85,143,221,254,3,0,0,1
2,210,193,85,110,184,254,3,0,0,1
3,170,193,64,88,176,194,3,0,0,0
2,221,193,56,143,176,245,3,0,0,0
2,221,193,50,110,158,225,3,0,0,0
2,136,150,50,143,158,225,3,0,0,0
2,221,164,50,88,176,210,3,0,0,0
2,136,164,56,110,158,181,3,0,0,0
3,136,164,50,88,211,225,3,0,0,0
3,136,193,56,143,211,237,3,0,0,0
2,170,164,56,110,176,245,3,0,0,0
2,221,174,66,95,23,25,2,0,0,0
2,221,158,60,123,23,23,2,0,0,0
2,221,207,74,76,23,31,2,0,0,0
2,136,158,66,76,19,31,2,0,0,0
2,170,207,66,123,17,23,2,0,0,0
2,170,174,60,76,17,31,2,0,0,0
2,136,158,74,95,23,31,2,0,0,0
2,170,158,74,95,17,25,2,0,0,0
2,136,207,60,95,19,25,2,0,0,0
2,110,112,37,75,23,23,3,0,0,0
2,143,86,40,60,17,23,3,0,0,0
2,88,112,44,60,17,25,3,0,0,0
2,143,95,44,97,17,25,3,0,0,0
2,88,95,44,97,19,23,3,0,0,0
2,143,86,44,75,19,23,3,0,0,0
2,110,86,40,60,23,25,3,0,0,0
2,110,86,37,97,19,25,3,0,0,0
2,110,95,44,97,23,31,3,0,0,0
2,299,266,99,140,77,91,4,0,0,0
2,299,240,90,182,77,86,4,0,0,0
2,299,317,111,112,77,108,4,0,0,0
2,184,240,99,112,64,91,4,0,0,0
2,230,317,99,182,58,70,4,0,0,0
2,230,266,90,112,58,86,4,0,0,0
2,184,240,111,140,77,108,4,0,0,0
2,230,240,111,140,58,72,4,0,0,0
2,184,317,90,140,64,78,4,0,0,0
3,70,116,47,40,31,34,4,0,0,0
2,91,116,43,65,31,42,4,0,0,0
3,91,116,40,50,28,40,4,0,0,0
3,56,89,40,65,28,40,4,0,0,0
3,91,98,40,40,31,36,4,0,0,0
1,56,98,43,50,28,32,4,0,0,0
3,56,98,40,40,37,40,4,0,0,0
2,56,116,43,65,37,42,4,0,0,0
3,70,98,43,50,31,42,4,0,0,0
3,182,209,154,95,59,62,1,0,0,1
2,182,191,151,123,59,57,1,0,0,1
3,182,246,158,76,59,64,1,0,0,1
3,112,191,154,76,49,56,1,0,0,1
2,140,246,154,123,44,48,1,0,0,1
3,140,209,151,76,44,53,1,0,0,1
3,112,191,158,95,59,64,1,0,0,1
3,140,191,158,95,44,49,1,0,0,1
3,112,246,151,95,49,53,1,0,0,1
3,110,200,113,60,55,56,3,0,0,1
2,143,152,116,48,41,46,3,0,0,1
3,88,200,120,48,41,49,3,0,0,1
2,143,168,120,78,41,49,3,0,0,1
3,88,168,120,78,46,50,3,0,0,1
1,143,152,120,60,46,50,3,0,0,1
3,110,152,116,48,55,58,3,0,0,1
2,110,152,113,78,46,52,3,0,0,1
3,110,168,120,78,55,66,3,0,0,1
2,90,149,73,48,40,43,4,0,0,1
3,117,149,69,78,40,52,4,0,0,1
1,117,149,66,60,36,49,4,0,0,1
3,72,112,66,78,36,49,4,0,0,1
2,117,124,66,48,40,46,4,0,0,1
2,72,124,69,60,36,42,4,0,0,1
3,72,124,66,48,48,49,4,0,0,1
2,72,149,69,78,48,52,4,0,0,1
2,90,124,69,60,40,52,4,0,0,1
2,143,151,96,70,46,48,5,0,0,1
2,143,138,93,91,46,46,5,0,0,1
3,143,177,100,56,46,53,5,0,0,1
3,88,138,96,56,38,48,5,0,0,1
2,110,177,96,91,34,38,5,0,0,1
3,110,151,93,56,34,45,5,0,0,1
2,88,138,100,70,46,53,5,0,0,1
2,110,138,100,70,34,40,5,0,0,1
2,88,177,93,70,38,43,5,0,0,1
2,170,224,74,100,67,72,5,0,0,1
2,221,170,80,80,50,57,5,0,0,1
2,136,224,88,80,50,62,5,0,0,1
2,221,188,88,130,50,62,5,0,0,1
2,136,188,88,130,56,62,5,0,0,1
2,221,170,88,100,56,62,5,0,0,1
3,170,170,80,80,67,74,5,0,0,1
2,170,170,74,130,56,66,5,0,0,1
2,170,188,88,130,67,86,5,0,0,1
3,140,221,68,80,119,132,5,0,0,0
3,182,170,74,64,89,106,5,0,0,0
3,112,221,82,64,89,111,5,0,0,0
2,182,187,82,104,89,111,5,0,0,0
2,112,187,82,104,99,114,5,0,0,0
2,182,170,82,80,99,114,5,0,0,0
3,140,170,74,64,119,139,5,0,0,0
2,140,170,68,104,99,123,5,0,0,0
3,140,187,82,104,119,161,5,0,0,0
3,170,256,138,115,127,132,3,0,0,0
2,221,201,143,92,95,108,3,0,0,0
3,136,256,149,92,95,111,3,0,0,0
2,221,219,149,149,95,111,3,0,0,0
3,136,219,149,149,106,116,3,0,0,0
2,221,201,149,115,106,116,3,0,0,0
3,170,201,143,92,127,139,3,0,0,0
3,170,201,138,149,106,123,3,0,0,0
3,170,219,149,149,127,156,3,0,0,0
3,90,120,89,55,82,83,2,0,0,0
2,117,93,91,44,61,65,2,0,0,0
3,72,120,93,44,61,68,2,0,0,0
2,117,102,93,71,61,68,2,0,0,0
3,72,102,93,71,68,71,2,0,0,0
2,117,93,93,55,68,71,2,0,0,0
3,90,93,91,44,82,86,2,0,0,0
3,90,93,89,71,68,76,2,0,0,0
3,90,102,93,71,82,91,2,0,0,0
2,156,125,49,80,96,106,2,0,0,0
2,156,114,44,104,96,99,2,0,0,0
3,156,146,55,64,96,123,2,0,0,0
3,96,114,49,64,80,106,2,0,0,0
2,120,146,49,104,72,83,2,0,0,0
2,120,125,44,64,72,99,2,0,0,0
3,96,114,55,80,96,123,2,0,0,0
2,120,114,55,80,72,86,2,0,0,0
2,96,146,44,80,80,91,2,0,0,0
3,180,221,74,95,133,144,2,0,0,1
2,234,168,80,76,100,116,2,0,0,1
3,144,221,88,76,100,123,2,0,0,1
2,234,186,88,123,100,123,2,0,0,1
2,144,186,88,123,111,128,2,0,0,1
2,234,168,88,95,111,128,2,0,0,1
3,180,168,80,76,133,149,2,0,0,1
2,180,168,74,123,111,132,2,0,0,1
3,180,186,88,123,133,177,2,0,0,1
3,100,130,67,48,80,90,4,0,0,1
1,130,130,63,78,80,103,4,0,0,1
1,130,130,60,60,72,98,4,0,0,1
1,80,103,60,78,72,98,4,0,0,1
3,130,112,60,48,80,91,4,0,0,1
1,80,112,63,60,72,83,4,0,0,1
3,80,112,60,48,96,98,4,0,0,1
3,80,130,63,78,96,103,4,0,0,1
3,100,112,63,60,80,103,4,0,0,1
3,120,168,72,60,80,91,4,0,0,1
1,156,168,66,97,80,108,4,0,0,1
1,156,168,61,75,72,99,4,0,0,1
1,96,129,61,97,72,99,4,0,0,1
3,156,142,61,60,80,95,4,0,0,1
1,96,142,66,75,72,86,4,0,0,1
3,96,142,61,60,96,103,4,0,0,1
3,96,168,66,97,96,108,4,0,0,1
3,120,142,66,75,80,108,4,0,0,1
3,290,375,140,172,156,172,2,0,0,1
2,377,375,126,279,156,215,2,0,0,1
2,377,375,115,215,140,198,2,0,0,1
3,232,284,115,279,140,198,2,0,0,1
2,377,314,115,172,156,182,2,0,0,1
3,232,314,126,215,140,161,2,0,0,1
3,232,314,115,172,187,198,2,0,0,1
3,232,375,126,279,187,215,2,0,0,1
3,290,314,126,215,156,215,2,0,0,1
2,273,226,101,115,14,15,2,0,0,1
2,273,204,93,149,14,14,2,0,0,1
1,273,269,111,92,14,19,2,0,0,1
1,168,204,101,92,12,19,2,0,0,1
2,210,269,101,149,11,14,2,0,0,1
1,210,226,93,92,11,19,2,0,0,1
2,168,204,111,115,14,19,2,0,0,1
2,210,204,111,115,11,15,2,0,0,1
2,168,269,93,115,12,15,2,0,0,1
2,80,106,34,50,14,14,3,0,0,1
2,104,85,37,40,11,14,3,0,0,1
2,64,106,41,40,11,15,3,0,0,1
1,104,92,41,65,11,15,3,0,0,1
2,64,92,41,65,12,14,3,0,0,1
1,104,85,41,50,12,14,3,0,0,1
1,80,85,37,40,14,15,3,0,0,1
2,80,85,34,65,12,15,3,0,0,1
1,80,92,41,65,14,19,3,0,0,1
3,70,103,31,40,50,58,3,0,0,0
2,91,82,34,32,38,44,3,0,0,0
3,56,103,38,32,38,48,3,0,0,0
1,91,89,38,52,38,48,3,0,0,0
2,56,89,38,52,42,50,3,0,0,0
1,91,82,38,40,42,50,3,0,0,0
3,70,82,34,32,50,65,3,0,0,0
2,70,82,31,52,42,54,3,0,0,0
1,70,89,38,52,50,74,3,0,0,0
3,273,200,71,140,126,140,5,0,0,0
2,273,182,63,182,126,133,5,0,0,0
3,273,236,81,112,126,168,5,0,0,0
3,168,182,71,112,105,146,5,0,0,0
2,210,236,71,182,94,109,5,0,0,0
3,210,200,63,112,94,133,5,0,0,0
3,168,182,81,140,126,168,5,0,0,0
2,210,182,81,140,94,112,5,0,0,0
2,168,236,63,140,105,122,5,0,0,0
2,170,193,50,105,106,112,2,0,0,1
2,221,150,56,84,79,90,2,0,0,1
2,136,193,64,84,79,97,2,0,0,1
2,221,164,64,136,79,97,2,0,0,1
2,136,164,64,136,88,97,2,0,0,1
2,221,150,64,105,88,97,2,0,0,1
2,170,150,56,84,106,118,2,0,0,1
2,170,150,50,136,88,105,2,0,0,1
2,170,164,64,136,106,140,2,0,0,1
2,210,238,140,125,116,118,3,0,0,1
